,question,source,rank,rating,code,username,voteid,word_count,gp,size
49,2,0,5,1,"int getTax(Person person) {
  //Returns the tax for a person
  //Takes a Person class as input
  if(person instanceof Employee) {
    Employee e = (Employee) person;
    if(e.getSalary() < 10000) {
      return e.getSalary() * .02;
    }
    else {
      return e.getSalary() * 0.05;
    }
  }
  
  if(person instanceof BusinessOwner) {
    BusinessOwner b = (BusinessOwner) person;
    return b.getProfit() * 0.10;
  }
  
  if(person instanceof Veteran) {
    return 0;
  }
}",4183247,50,64,"4183247int getTax(Person person) {
  //Returns the tax for a person
  //Takes a Person class as input
  if(person instanceof Employee) {
    Employee e = (Employee) person;
    if(e.getSalary() < 10000) {
      return e.getSalary() * .02;
    }
    else {
      return e.getSalary() * 0.05;
    }
  }
  
  if(person instanceof BusinessOwner) {
    BusinessOwner b = (BusinessOwner) person;
    return b.getProfit() * 0.10;
  }
  
  if(person instanceof Veteran) {
    return 0;
  }
}",13
50,2,0,4,1,"int getTax(Person person) {
  //Returns the tax for a person
  //Takes a Person class as input
  if(person instanceof Employee) {
    Employee e = (Employee) person;
    if(e.getSalary() < 10000) {
      return e.getSalary() * .02;
    }
    else {
      return e.getSalary() * 0.05;
    }
  }
  
  if(person instanceof BusinessOwner) {
    BusinessOwner b = (BusinessOwner) person;
    return b.getProfit() * 0.10;
  }
  
  if(person instanceof Veteran) {
    return 0;
  }
}",4183247,51,64,"4183247int getTax(Person person) {
  //Returns the tax for a person
  //Takes a Person class as input
  if(person instanceof Employee) {
    Employee e = (Employee) person;
    if(e.getSalary() < 10000) {
      return e.getSalary() * .02;
    }
    else {
      return e.getSalary() * 0.05;
    }
  }
  
  if(person instanceof BusinessOwner) {
    BusinessOwner b = (BusinessOwner) person;
    return b.getProfit() * 0.10;
  }
  
  if(person instanceof Veteran) {
    return 0;
  }
}",13
51,2,0,5,1,"int getTax(Person person) {
  //Returns the tax for a person
  //Takes a Person class as input
  if(person instanceof Employee) {
    Employee e = (Employee) person;
    if(e.getSalary() < 10000) {
      return e.getSalary() * .02;
    }
    else {
      return e.getSalary() * 0.05;
    }
  }
  
  if(person instanceof BusinessOwner) {
    BusinessOwner b = (BusinessOwner) person;
    return b.getProfit() * 0.10;
  }
  
  if(person instanceof Veteran) {
    return 0;
  }
}",4183247,52,64,"4183247int getTax(Person person) {
  //Returns the tax for a person
  //Takes a Person class as input
  if(person instanceof Employee) {
    Employee e = (Employee) person;
    if(e.getSalary() < 10000) {
      return e.getSalary() * .02;
    }
    else {
      return e.getSalary() * 0.05;
    }
  }
  
  if(person instanceof BusinessOwner) {
    BusinessOwner b = (BusinessOwner) person;
    return b.getProfit() * 0.10;
  }
  
  if(person instanceof Veteran) {
    return 0;
  }
}",13
52,2,0,4,1,"int getTax(Person person) {
  //Returns the tax for a person
  //Takes a Person class as input
  if(person instanceof Employee) {
    Employee e = (Employee) person;
    if(e.getSalary() < 10000) {
      return e.getSalary() * .02;
    }
    else {
      return e.getSalary() * 0.05;
    }
  }
  
  if(person instanceof BusinessOwner) {
    BusinessOwner b = (BusinessOwner) person;
    return b.getProfit() * 0.10;
  }
  
  if(person instanceof Veteran) {
    return 0;
  }
}",4183247,53,64,"4183247int getTax(Person person) {
  //Returns the tax for a person
  //Takes a Person class as input
  if(person instanceof Employee) {
    Employee e = (Employee) person;
    if(e.getSalary() < 10000) {
      return e.getSalary() * .02;
    }
    else {
      return e.getSalary() * 0.05;
    }
  }
  
  if(person instanceof BusinessOwner) {
    BusinessOwner b = (BusinessOwner) person;
    return b.getProfit() * 0.10;
  }
  
  if(person instanceof Veteran) {
    return 0;
  }
}",13
53,2,1,1,1,"int getTax(Person person) {
  //Returns the tax for a person
  //Takes a Person class as input
  if(person instanceof Employee) {
    Employee e = (Employee) person;
    if(e.getSalary() < 10000) {
      return e.getSalary() * .02;
    }
    else {
      return e.getSalary() * 0.05;
    }
  }
  
  if(person instanceof BusinessOwner) {
    BusinessOwner b = (BusinessOwner) person;
    return b.getProfit() * 0.10;
  }
  
  if(person instanceof Veteran) {
    return 0;
  }
}",4183247,54,64,"4183247int getTax(Person person) {
  //Returns the tax for a person
  //Takes a Person class as input
  if(person instanceof Employee) {
    Employee e = (Employee) person;
    if(e.getSalary() < 10000) {
      return e.getSalary() * .02;
    }
    else {
      return e.getSalary() * 0.05;
    }
  }
  
  if(person instanceof BusinessOwner) {
    BusinessOwner b = (BusinessOwner) person;
    return b.getProfit() * 0.10;
  }
  
  if(person instanceof Veteran) {
    return 0;
  }
}",13
54,2,0,4,1,"int getTax(Person person) {
  //Returns the tax for a person
  //Takes a Person class as input
  if(person instanceof Employee) {
    Employee e = (Employee) person;
    if(e.getSalary() < 10000) {
      return e.getSalary() * .02;
    }
    else {
      return e.getSalary() * 0.05;
    }
  }
  
  if(person instanceof BusinessOwner) {
    BusinessOwner b = (BusinessOwner) person;
    return b.getProfit() * 0.10;
  }
  
  if(person instanceof Veteran) {
    return 0;
  }
}",4183247,55,64,"4183247int getTax(Person person) {
  //Returns the tax for a person
  //Takes a Person class as input
  if(person instanceof Employee) {
    Employee e = (Employee) person;
    if(e.getSalary() < 10000) {
      return e.getSalary() * .02;
    }
    else {
      return e.getSalary() * 0.05;
    }
  }
  
  if(person instanceof BusinessOwner) {
    BusinessOwner b = (BusinessOwner) person;
    return b.getProfit() * 0.10;
  }
  
  if(person instanceof Veteran) {
    return 0;
  }
}",13
55,1,1,4,1,"int largestDifference(int[] input) {
  
}",7762477,56,5,"7762477int largestDifference(int[] input) {
  
}",8
56,1,1,2,1,"int largestDifference(int[] input) {
  
}",7762477,57,5,"7762477int largestDifference(int[] input) {
  
}",8
57,1,0,2,3,"int largestDifference(int[] input) {
  
}",7762477,58,5,"7762477int largestDifference(int[] input) {
  
}",8
58,1,0,5,1,"int largestDifference(int[] input) {
  
}",7762477,59,5,"7762477int largestDifference(int[] input) {
  
}",8
59,1,1,3,1,"int largestDifference(int[] input) {
  
}",7762477,60,5,"7762477int largestDifference(int[] input) {
  
}",8
60,1,0,1,2,"int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i + 1; j < input.length; j++) {
        if (Math.abs(input[i]-input[j]) > largest) {
            largest = Math.abs(input[i]-input[j]);
        }
    	}
    }
  return largest;
}",7762477,61,43,"7762477int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i + 1; j < input.length; j++) {
        if (Math.abs(input[i]-input[j]) > largest) {
            largest = Math.abs(input[i]-input[j]);
        }
    	}
    }
  return largest;
}",8
61,1,0,3,1,"int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i + 1; j < input.length; j++) {
        if (Math.abs(input[i]-input[j]) > largest) {
            largest = Math.abs(input[i]-input[j]);
        }
    	}
    }
  return largest;
}",7762477,62,43,"7762477int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i + 1; j < input.length; j++) {
        if (Math.abs(input[i]-input[j]) > largest) {
            largest = Math.abs(input[i]-input[j]);
        }
    	}
    }
  return largest;
}",8
62,1,1,3,2,"int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i + 1; j < input.length; j++) {
        if (Math.abs(input[i]-input[j]) > largest) {
            largest = Math.abs(input[i]-input[j]);
        }
    	}
    }
  return largest;
}",7762477,63,43,"7762477int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i + 1; j < input.length; j++) {
        if (Math.abs(input[i]-input[j]) > largest) {
            largest = Math.abs(input[i]-input[j]);
        }
    	}
    }
  return largest;
}",8
63,1,1,4,2,"int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i + 1; j < input.length; j++) {
        if (Math.abs(input[i]-input[j]) > largest) {
            largest = Math.abs(input[i]-input[j]);
        }
    	}
    }
  return largest;
}",7762477,64,43,"7762477int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i + 1; j < input.length; j++) {
        if (Math.abs(input[i]-input[j]) > largest) {
            largest = Math.abs(input[i]-input[j]);
        }
    	}
    }
  return largest;
}",8
64,1,0,2,1,"int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i + 1; j < input.length; j++) {
        if (Math.abs(input[i]-input[j]) > largest) {
            largest = Math.abs(input[i]-input[j]);
        }
    	}
    }
  return largest;
}",7762477,65,43,"7762477int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i + 1; j < input.length; j++) {
        if (Math.abs(input[i]-input[j]) > largest) {
            largest = Math.abs(input[i]-input[j]);
        }
    	}
    }
  return largest;
}",8
65,1,1,3,2,"int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i + 1; j < input.length; j++) {
        if (Math.abs(input[i]-input[j]) > largest) {
            largest = Math.abs(input[i]-input[j]);
        }
    	}
    }
  return largest;
}",7762477,66,43,"7762477int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i + 1; j < input.length; j++) {
        if (Math.abs(input[i]-input[j]) > largest) {
            largest = Math.abs(input[i]-input[j]);
        }
    	}
    }
  return largest;
}",8
66,1,1,2,1,"int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i + 1; j < input.length; j++) {
        if (Math.abs(input[i]-input[j]) > largest) {
            largest = Math.abs(input[i]-input[j]);
        }
    	}
    }
  return largest;
}",7762477,67,43,"7762477int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i + 1; j < input.length; j++) {
        if (Math.abs(input[i]-input[j]) > largest) {
            largest = Math.abs(input[i]-input[j]);
        }
    	}
    }
  return largest;
}",8
67,1,1,5,2,"int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i + 1; j < input.length; j++) {
        if (Math.abs(input[i]-input[j]) > largest) {
            largest = Math.abs(input[i]-input[j]);
        }
    	}
    }
  return largest;
}",7762477,68,43,"7762477int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i + 1; j < input.length; j++) {
        if (Math.abs(input[i]-input[j]) > largest) {
            largest = Math.abs(input[i]-input[j]);
        }
    	}
    }
  return largest;
}",8
68,1,0,3,1,"int largestDifference(int[] input) {
  
}",7762477,69,5,"7762477int largestDifference(int[] input) {
  
}",8
69,1,1,4,1,"int largestDifference(int[] input) {
  
}",7762477,70,5,"7762477int largestDifference(int[] input) {
  
}",8
70,1,0,2,3,"int largestDifference(int[] input) {
  
}",7762477,71,5,"7762477int largestDifference(int[] input) {
  
}",8
71,1,1,5,2,"int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i+1; j < input.length; j++) {
      if (Math.abs(input[i]-input[j]) > largest) {
          largest = Math.abs(input[i]-input[j]);
      }
    }
  }
    return largest;
}",7762477,72,41,"7762477int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i+1; j < input.length; j++) {
      if (Math.abs(input[i]-input[j]) > largest) {
          largest = Math.abs(input[i]-input[j]);
      }
    }
  }
    return largest;
}",8
72,1,1,4,1,"int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i+1; j < input.length; j++) {
      if (Math.abs(input[i]-input[j]) > largest) {
          largest = Math.abs(input[i]-input[j]);
      }
    }
  }
    return largest;
}",7762477,73,41,"7762477int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i+1; j < input.length; j++) {
      if (Math.abs(input[i]-input[j]) > largest) {
          largest = Math.abs(input[i]-input[j]);
      }
    }
  }
    return largest;
}",8
73,1,0,2,1,"int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i+1; j < input.length; j++) {
      if (Math.abs(input[i]-input[j]) > largest) {
          largest = Math.abs(input[i]-input[j]);
      }
    }
  }
    return largest;
}",7762477,74,41,"7762477int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i+1; j < input.length; j++) {
      if (Math.abs(input[i]-input[j]) > largest) {
          largest = Math.abs(input[i]-input[j]);
      }
    }
  }
    return largest;
}",8
74,1,1,2,2,"int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i+1; j < input.length; j++) {
      if (Math.abs(input[i]-input[j]) > largest) {
          largest = Math.abs(input[i]-input[j]);
      }
    }
  }
    return largest;
}",7762477,75,41,"7762477int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i+1; j < input.length; j++) {
      if (Math.abs(input[i]-input[j]) > largest) {
          largest = Math.abs(input[i]-input[j]);
      }
    }
  }
    return largest;
}",8
75,1,1,3,1,"int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i+1; j < input.length; j++) {
      if (Math.abs(input[i]-input[j]) > largest) {
          largest = Math.abs(input[i]-input[j]);
      }
    }
  }
    return largest;
}",7762477,76,41,"7762477int largestDifference(int[] input) {
  int largest = 0;
  for (int i = 1; i < input.length; i++) {
    for(int j = i+1; j < input.length; j++) {
      if (Math.abs(input[i]-input[j]) > largest) {
          largest = Math.abs(input[i]-input[j]);
      }
    }
  }
    return largest;
}",8
