#,Rank,Sample_Concepts,IR_Reco_concepts,Tags_Reco_concepts,IR-Tags,Tags-IR,IR_Reco_count,Tags_Reco_count,IR-Tags-Count,Tags-IR-Count,IR-Coverage,Tags-Coverage
54,2,"['SimpleVariable', 'SimpleAssignmentExpression', 'java.lang.Object', 'InstanceFieldInvocation', 'IntDataType', 'ThisReference', 'ObjectVariable']","['SimpleVariable', 'ActualMethodParameter', 'SimpleAssignmentExpression', 'java.lang.Object', 'ArrayElement', 'IntDataType', 'ObjectVariable']","['SimpleVariable', 'SimpleAssignmentExpression', 'ThisReference', 'InstanceFieldInvocation', 'IntDataType', 'ObjectVariable']","['java.lang.Object', 'ArrayElement', 'ActualMethodParameter']","['ThisReference', 'InstanceFieldInvocation']",7,6,3,2,0.7142857142857143,0.8571428571428571
55,3,"['SimpleVariable', 'SimpleAssignmentExpression', 'java.lang.Object', 'InstanceFieldInvocation', 'IntDataType', 'ThisReference', 'ObjectVariable']","['InstanceFieldInvocation', 'ActualMethodParameter', 'SimpleAssignmentExpression', 'ThisReference']","['SimpleVariable', 'SimpleAssignmentExpression', 'ThisReference', 'InstanceFieldInvocation', 'IntDataType', 'ObjectVariable']",['ActualMethodParameter'],"['ObjectVariable', 'IntDataType', 'SimpleVariable']",4,6,1,3,0.42857142857142855,0.8571428571428571
56,1,"['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'ObjectCreationStatement', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'ConstructorCall', 'ReturnStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'ReturnStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'ObjectCreationStatement', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'ConstructorCall', 'ReturnStatement']",['ObjectVariable'],"['ObjectCreationStatement', 'ConstructorCall']",8,9,1,2,0.8,0.9
57,2,"['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'ObjectCreationStatement', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'ConstructorCall', 'ReturnStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'ObjectCreationStatement', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'ConstructorCall', 'ReturnStatement']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'ObjectCreationStatement', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'ConstructorCall', 'ReturnStatement', 'ObjectVariable']",[],['ObjectVariable'],9,10,0,1,0.9,1.0
58,3,"['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'ObjectCreationStatement', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'ConstructorCall', 'ReturnStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'ObjectCreationStatement', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'ConstructorCall', 'ReturnStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'ReturnStatement', 'ObjectVariable']","['ObjectCreationStatement', 'ConstructorCall']",[],10,8,2,0,1.0,0.8
59,1,"['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleAssignmentExpression', 'ObjectVariable']","['ClassDefinition', 'PublicClassSpecifier', 'MethodDefinition', 'VoidDataType', 'PublicMethodSpecifier']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleAssignmentExpression', 'java.lang.Object', 'IntDataType', 'ObjectVariable']","['PublicClassSpecifier', 'PublicMethodSpecifier', 'VoidDataType', 'MethodDefinition', 'ClassDefinition']","['SimpleAssignmentExpression', 'SimpleVariable', 'ActualMethodParameter', 'IntDataType', 'ObjectVariable', 'ObjectMethodInvocation', 'java.lang.Object']",5,7,5,7,0.0,1.0
60,2,"['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleAssignmentExpression', 'ObjectVariable']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleAssignmentExpression', 'IntDataType', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'StringDataType', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'java.lang.Integer.parseInt', 'ConstructorCall', 'ObjectVariable', 'ObjectCreationStatement', 'IntDataType']",[],"['ConstructorCall', 'StringDataType', 'ObjectCreationStatement', 'StringVariable', 'StringLiteral', 'java.lang.Integer.parseInt']",6,12,0,6,1.0,1.0
61,3,"['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleAssignmentExpression', 'ObjectVariable']","['ClassDefinition', 'PublicClassSpecifier', 'MethodDefinition', 'VoidDataType', 'PublicMethodSpecifier']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'ReturnStatement', 'ObjectVariable']","['PublicClassSpecifier', 'PublicMethodSpecifier', 'VoidDataType', 'MethodDefinition', 'ClassDefinition']","['SimpleAssignmentExpression', 'ReturnStatement', 'SimpleVariable', 'StringDataType', 'ActualMethodParameter', 'ObjectVariable', 'StringVariable', 'ObjectMethodInvocation']",5,8,5,8,0.0,1.0
62,1,"['ObjectMethodInvocation', 'ActualMethodParameter', 'StringDataType', 'SimpleVariable', 'StringLiteral', 'java.lang.String.equals', 'IfElseStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringDataType', 'SimpleVariable', 'StringLiteral', 'EqualExpression', 'IfElseStatement', 'ObjectVariable']","['False', 'ObjectMethodInvocation', 'ActualMethodParameter', 'IfElseIfStatement', 'StringDataType', 'SimpleVariable', 'True', 'StringLiteral', 'java.lang.String.equals', 'IfElseStatement', 'IfStatement', 'ObjectVariable']",['EqualExpression'],"['IfElseIfStatement', 'True', 'IfStatement', 'java.lang.String.equals', 'False']",8,12,1,5,0.875,1.0
63,2,"['ObjectMethodInvocation', 'ActualMethodParameter', 'StringDataType', 'SimpleVariable', 'StringLiteral', 'java.lang.String.equals', 'IfElseStatement', 'ObjectVariable']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'StringAddition', 'StringLiteral', 'IfStatement', 'null', 'StringDataType', 'SimpleAssignmentExpression', 'NotEqualExpression', 'java.lang.System.out.println', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringVariable', 'StringLiteral', 'IfStatement', 'SimpleVariable', 'StringDataType', 'SimpleAssignmentExpression', 'java.lang.String.equals', 'IfElseIfStatement', 'java.lang.String.replace', 'ObjectVariable']","['NotEqualExpression', 'StringAddition', 'java.lang.System.out.println', 'null']","['IfElseIfStatement', 'java.lang.String.replace', 'java.lang.String.equals', 'StringVariable']",12,12,4,4,0.75,0.875
64,3,"['ObjectMethodInvocation', 'ActualMethodParameter', 'StringDataType', 'SimpleVariable', 'StringLiteral', 'java.lang.String.equals', 'IfElseStatement', 'ObjectVariable']","['False', 'ObjectMethodInvocation', 'ActualMethodParameter', 'IfStatement', 'StringDataType', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'AddExpression', 'ObjectVariable']","['ObjectMethodInvocation', 'IfElseIfStatement', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'nullInitialization', 'ExplicitTypeCasting', 'java.lang.String.equals', 'SimpleVariable', 'ActualMethodParameter', 'StringVariable', 'null', 'StringDataType', 'EqualExpression', 'IfElseStatement', 'ObjectVariable']","['IfStatement', 'False', 'AddExpression']","['EqualExpression', 'ExplicitTypeCasting', 'StringAddition', 'null', 'java.lang.String.equals', 'nullInitialization', 'IfElseIfStatement', 'StringVariable', 'IfElseStatement']",10,16,3,9,0.75,1.0
65,1,"['SimpleVariable', 'True', 'SimpleAssignmentExpression', 'BooleanDataType', 'ObjectVariable', 'ReturnStatement', 'IntDataType']","['PostDecrementExpression', 'ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleVariable', 'ModulusExpression', 'BooleanDataType', 'EqualExpression', 'GreaterExpression', 'ReturnStatement', 'AddExpression', 'IntDataType']","['SimpleVariable', 'SimpleAssignmentExpression', 'BooleanDataType', 'ObjectVariable']","['ModulusExpression', 'ReturnStatement', 'EqualExpression', 'AddExpression', 'ActualMethodParameter', 'IntDataType', 'GreaterExpression', 'PostDecrementExpression', 'ObjectMethodInvocation']","['SimpleAssignmentExpression', 'ObjectVariable']",11,4,9,2,0.5714285714285714,0.5714285714285714
66,2,"['SimpleVariable', 'True', 'SimpleAssignmentExpression', 'BooleanDataType', 'ObjectVariable', 'ReturnStatement', 'IntDataType']","['PostDecrementExpression', 'ObjectVariable', 'ActualMethodParameter', 'ArrayElement', 'PostIncrementExpression', 'ForStatement', 'SimpleVariable', 'True', 'SimpleAssignmentExpression', 'BooleanDataType', 'java.lang.Object', 'SubtractExpression', 'GreaterExpression', 'ReturnStatement', 'IntDataType']","['SimpleVariable', 'IntDataType', 'SimpleAssignmentExpression', 'ObjectVariable']","['BooleanDataType', 'ReturnStatement', 'PostIncrementExpression', 'ActualMethodParameter', 'GreaterExpression', 'True', 'ForStatement', 'ArrayElement', 'PostDecrementExpression', 'SubtractExpression', 'java.lang.Object']",[],15,4,11,0,1.0,0.5714285714285714
67,3,"['SimpleVariable', 'True', 'SimpleAssignmentExpression', 'BooleanDataType', 'ObjectVariable', 'ReturnStatement', 'IntDataType']","['WhileStatement', 'LessEqualExpression', 'AddAssignmentExpression', 'True', 'GreaterEqualExpression', 'StringLiteral', 'SimpleAssignmentExpression', 'BooleanDataType', 'AndExpression', 'ActualMethodParameter', 'StringAddition', 'DoubleDataType', 'ArrayElement', 'Constant', 'ModulusExpression', 'SimpleVariable', 'ConstantInitializationStatement', 'java.lang.Math.sqrt', 'StringDataType', 'EqualExpression', 'IntDataType', 'ReturnStatement', 'NotEqualExpression']","['WhileStatement', 'IntDataType', 'IfElseIfStatement', 'SimpleVariable', 'ObjectMethodInvocation', 'True', 'SimpleAssignmentExpression', 'NotEqualExpression', 'GreaterExpression', 'False', 'ActualMethodParameter', 'null', 'EqualExpression', 'ObjectVariable', 'IfElseStatement', 'ReturnStatement', 'BooleanDataType']","['ModulusExpression', 'GreaterEqualExpression', 'LessEqualExpression', 'java.lang.Math.sqrt', 'Constant', 'StringDataType', 'StringAddition', 'AddAssignmentExpression', 'ArrayElement', 'StringLiteral', 'ConstantInitializationStatement', 'DoubleDataType', 'AndExpression']","['null', 'False', 'ObjectVariable', 'GreaterExpression', 'IfElseIfStatement', 'ObjectMethodInvocation', 'IfElseStatement']",23,17,13,7,0.8571428571428571,1.0
68,2,"['ObjectMethodInvocation', 'ActualMethodParameter', 'ArrayDataType', 'StringDataType', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'FormalMethodParameter', 'ConstructorCall', 'ObjectCreationStatement']","['ObjectMethodInvocation', 'ActualMethodParameter', 'ArrayDataType', 'StringDataType', 'SimpleVariable', 'True', 'StringLiteral', 'SimpleAssignmentExpression', 'ConstructorCall', 'ObjectCreationStatement']","['ObjectMethodInvocation', 'ActualMethodParameter', 'DoubleDataType', 'ArrayVariable', 'ConstantInitializationStatement', 'Constant', 'StringDataType', 'ArrayInitializationStatement', 'ArrayInitializer', 'True', 'StringLiteral', 'SimpleAssignmentExpression', 'ConstructorCall', 'ObjectCreationStatement']","['ArrayDataType', 'SimpleVariable']","['ArrayVariable', 'Constant', 'ArrayInitializationStatement', 'ArrayInitializer', 'ConstantInitializationStatement', 'DoubleDataType']",10,14,2,6,0.9,0.7
69,3,"['ObjectMethodInvocation', 'ActualMethodParameter', 'ArrayDataType', 'StringDataType', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'FormalMethodParameter', 'ConstructorCall', 'ObjectCreationStatement']","['ObjectMethodInvocation', 'ActualMethodParameter', 'ArrayDataType', 'StringDataType', 'SimpleVariable', 'True', 'StringLiteral', 'SimpleAssignmentExpression', 'ConstructorCall', 'ObjectCreationStatement']","['ObjectMethodInvocation', 'IfStatement', 'StringLiteral', 'SimpleAssignmentExpression', 'StringAddition', 'FormalMethodParameter', 'ConstructorCall', 'ActualMethodParameter', 'ArrayElement', 'null', 'StringDataType', 'ThisReference', 'InstanceFieldInvocation', 'TryCatchStatement', 'ObjectCreationStatement', 'NotEqualExpression']","['True', 'ArrayDataType', 'SimpleVariable']","['FormalMethodParameter', 'IfStatement', 'StringAddition', 'TryCatchStatement', 'null', 'InstanceFieldInvocation', 'ThisReference', 'ArrayElement', 'NotEqualExpression']",10,16,3,9,0.9,0.8
70,1,"['ObjectMethodInvocation', 'ArrayVariable', 'ConstantInvocation', 'ForStatement', 'True', 'StringDataType', 'SimpleAssignmentExpression', 'SubtractExpression', 'ExplicitTypeCasting', 'ConstructorCall', 'AddExpression', 'ActualMethodParameter', 'DoubleDataType', 'DivideExpression', 'ArrayElement', 'Constant', 'PostIncrementExpression', 'ObjectCreationStatement', 'SimpleVariable', 'StringLiteral', 'ArrayDataType', 'LessExpression', 'ObjectVariable', 'MultiplyExpression', 'ArrayCreationStatement', 'IntDataType']","['ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleVariable', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ConstructorCall', 'ObjectCreationStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'ArrayVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'NotEqualExpression', 'ConstructorCall', 'GreaterExpression', 'java.lang.System.out.println', 'SimpleVariable', 'ActualMethodParameter', 'LessExpression', 'StringVariable', 'ArrayDataType', 'ArrayInitializationStatement', 'ArrayInitializer', 'StringDataType', 'ObjectCreationStatement']","['ObjectVariable', 'ExplicitTypeCasting']","['java.lang.System.out.println', 'ArrayVariable', 'StringDataType', 'ArrayInitializationStatement', 'ArrayInitializer', 'LessExpression', 'GreaterExpression', 'StringVariable', 'StringLiteral', 'ArrayDataType', 'NotEqualExpression']",8,17,2,11,0.3076923076923077,0.4230769230769231
71,2,"['ObjectMethodInvocation', 'ArrayVariable', 'ConstantInvocation', 'ForStatement', 'True', 'StringDataType', 'SimpleAssignmentExpression', 'SubtractExpression', 'ExplicitTypeCasting', 'ConstructorCall', 'AddExpression', 'ActualMethodParameter', 'DoubleDataType', 'DivideExpression', 'ArrayElement', 'Constant', 'PostIncrementExpression', 'ObjectCreationStatement', 'SimpleVariable', 'StringLiteral', 'ArrayDataType', 'LessExpression', 'ObjectVariable', 'MultiplyExpression', 'ArrayCreationStatement', 'IntDataType']","['ObjectMethodInvocation', 'ActualMethodParameter', 'StringDataType', 'SimpleVariable', 'StringLiteral', 'SimpleAssignmentExpression', 'ExplicitTypeCasting', 'ConstructorCall', 'ObjectCreationStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'True', 'StringLiteral', 'Constant', 'java.lang.System.out.println', 'ConstantInitializationStatement', 'StringDataType', 'SimpleAssignmentExpression', 'StringAddition', 'NotExpression', 'ExplicitTypeCasting', 'ConstructorCall', 'ObjectCreationStatement']","['ObjectVariable', 'SimpleVariable']","['java.lang.System.out.println', 'Constant', 'StringAddition', 'NotExpression', 'True', 'ConstantInitializationStatement']",10,14,2,6,0.38461538461538464,0.38461538461538464
72,3,"['ObjectMethodInvocation', 'ArrayVariable', 'ConstantInvocation', 'ForStatement', 'True', 'StringDataType', 'SimpleAssignmentExpression', 'SubtractExpression', 'ExplicitTypeCasting', 'ConstructorCall', 'AddExpression', 'ActualMethodParameter', 'DoubleDataType', 'DivideExpression', 'ArrayElement', 'Constant', 'PostIncrementExpression', 'ObjectCreationStatement', 'SimpleVariable', 'StringLiteral', 'ArrayDataType', 'LessExpression', 'ObjectVariable', 'MultiplyExpression', 'ArrayCreationStatement', 'IntDataType']","['ClassDefinition', 'PublicClassSpecifier', 'MethodDefinition', 'VoidDataType', 'PublicMethodSpecifier']","['ObjectMethodInvocation', 'ActualMethodParameter', 'ArrayElement', 'StringDataType', 'StringLiteral', 'SimpleAssignmentExpression', 'ConstructorCall', 'ObjectCreationStatement']","['PublicClassSpecifier', 'PublicMethodSpecifier', 'VoidDataType', 'MethodDefinition', 'ClassDefinition']","['SimpleAssignmentExpression', 'ConstructorCall', 'StringDataType', 'ActualMethodParameter', 'ObjectCreationStatement', 'ArrayElement', 'ObjectMethodInvocation', 'StringLiteral']",5,8,5,8,0.0,0.3076923076923077
73,1,"['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'OrExpression', 'IfStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'ConstantInvocation', 'SimpleVariable', 'SimpleAssignmentExpression', 'IfStatement', 'EqualExpression', 'ObjectVariable', 'IfElseIfStatement', 'IntDataType']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable']","['SimpleAssignmentExpression', 'EqualExpression', 'IfStatement', 'IntDataType', 'ConstantInvocation', 'IfElseIfStatement']",['ActualMethodParameter'],9,4,6,1,0.6666666666666666,0.6666666666666666
74,2,"['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'OrExpression', 'IfStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'ConstantInvocation', 'SimpleVariable', 'SimpleAssignmentExpression', 'IfStatement', 'ExplicitTypeCasting', 'EqualExpression', 'ObjectVariable', 'IfElseIfStatement', 'IntDataType']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable']","['SimpleAssignmentExpression', 'EqualExpression', 'ExplicitTypeCasting', 'IfStatement', 'IntDataType', 'ConstantInvocation', 'IfElseIfStatement']",[],11,4,7,0,0.8333333333333334,0.6666666666666666
75,3,"['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'OrExpression', 'IfStatement', 'ObjectVariable']","['ObjectMethodInvocation', 'ActualMethodParameter', 'IfStatement', 'StringDataType', 'SimpleVariable', 'StringLiteral', 'ConstantInvocation', 'AddExpression', 'ObjectVariable']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'ObjectVariable']","['StringDataType', 'IfStatement', 'StringLiteral', 'ConstantInvocation', 'AddExpression']",[],9,4,5,0,0.8333333333333334,0.6666666666666666
76,1,"['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleAssignmentExpression', 'IntDataType', 'ObjectVariable']","['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleAssignmentExpression', 'IntDataType', 'ObjectVariable']","['ObjectMethodInvocation', 'SimpleAssignmentExpression']","['ObjectVariable', 'ActualMethodParameter', 'IntDataType', 'SimpleVariable']",[],6,2,4,0,1.0,0.3333333333333333
77,2,"['SimpleVariable', 'ObjectMethodInvocation', 'ActualMethodParameter', 'SimpleAssignmentExpression', 'IntDataType', 'ObjectVariable']","['ClassDefinition', 'PublicClassSpecifier', 'MethodDefinition', 'VoidDataType', 'PublicMethodSpecifier']","['ObjectMethodInvocation', 'SimpleAssignmentExpression']","['PublicClassSpecifier', 'PublicMethodSpecifier', 'VoidDataType', 'MethodDefinition', 'ClassDefinition']","['SimpleAssignmentExpression', 'ObjectMethodInvocation']",5,2,5,2,0.0,0.3333333333333333
