voteid,question,source,rank,rating,time,user_id,code
408,2,1,1,1,2017-04-25 00:08:58.366285,41,"int getTaxFromPerson(Person p) {
  
}"
409,2,1,3,1,2017-04-25 00:09:00.133246,41,"int getTaxFromPerson(Person p) {
  
}"
410,2,0,4,1,2017-04-25 00:09:01.188169,41,"int getTaxFromPerson(Person p) {
  
}"
411,2,1,2,1,2017-04-25 00:09:02.516539,41,"int getTaxFromPerson(Person p) {
  
}"
412,2,0,3,1,2017-04-25 00:09:03.157616,41,"int getTaxFromPerson(Person p) {
  
}"
413,2,0,2,1,2017-04-25 00:09:22.149005,41,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
}"
414,2,0,1,2,2017-04-25 00:09:24.770175,41,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
}"
415,2,1,3,1,2017-04-25 00:10:14.134245,41,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}"
416,2,0,2,1,2017-04-25 00:10:16.204648,41,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}"
417,2,0,5,1,2017-04-25 00:10:18.660118,41,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}"
418,2,1,4,1,2017-04-25 00:10:19.961113,41,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}"
419,2,1,5,1,2017-04-25 00:10:21.367351,41,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}"
420,2,0,3,1,2017-04-25 00:10:23.746041,41,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}"
421,2,1,1,1,2017-04-25 00:10:27.253195,41,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}"
422,2,0,1,1,2017-04-25 00:10:29.041693,41,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}"
423,2,0,2,1,2017-04-25 00:11:29.870520,41,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  int salary = p.getSalary();
  if (salary > 10000) {
  	return p.getSalary() * 0.05;
  } else {
  	return p.getSalary() * 0.02;
  }
}"
424,2,0,1,1,2017-04-25 00:11:30.961229,41,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  int salary = p.getSalary();
  if (salary > 10000) {
  	return p.getSalary() * 0.05;
  } else {
  	return p.getSalary() * 0.02;
  }
}"
425,2,0,5,1,2017-04-25 00:11:38.319100,41,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  int salary = p.getSalary();
  if (salary > 10000) {
  	return p.getSalary() * 0.05;
  } else {
  	return p.getSalary() * 0.02;
  }
}"
426,2,0,5,4,2017-04-25 00:12:05.387857,41,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  int salary = p.getSalary();
  if (salary > 10000) {
  	return p.getSalary() * 0.05;
  } else {
  	return p.getSalary() * 0.02;
  }
}"
427,1,1,3,1,2017-04-25 16:06:11.506119,43,"int largestDifference(int[] a){
  /* returns the largest difference of the items */
  
}"
428,1,1,4,1,2017-04-25 16:06:12.122932,43,"int largestDifference(int[] a){
  /* returns the largest difference of the items */
  
}"
429,1,0,1,2,2017-04-25 16:06:15.261882,43,"int largestDifference(int[] a){
  /* returns the largest difference of the items */
  
}"
430,1,0,2,3,2017-04-25 16:07:06.271560,43,"int largestDifference(int[] a){
    for (int i = 1; i < a.length; i++) {
        if (a[i].compareTo(largest) > 0) {
            largest = a[i];
        }
    }  /* returns the largest difference of the items */
  
  
}"
431,1,1,2,1,2017-04-25 16:07:10.193942,43,"int largestDifference(int[] a){
    for (int i = 1; i < a.length; i++) {
        if (a[i].compareTo(largest) > 0) {
            largest = a[i];
        }
    }  /* returns the largest difference of the items */
  
  
}"
432,1,0,3,1,2017-04-25 16:07:11.993950,43,"int largestDifference(int[] a){
    for (int i = 1; i < a.length; i++) {
        if (a[i].compareTo(largest) > 0) {
            largest = a[i];
        }
    }  /* returns the largest difference of the items */
  
  
}"
433,1,1,3,2,2017-04-25 16:07:20.052360,43,"int largestDifference(int[] a){
    for (int i = 1; i < a.length; i++) {
        if (a[i].compareTo(largest) > 0) {
            largest = a[i];
        }
    }  /* returns the largest difference of the items */
  
  
}"
434,1,1,5,1,2017-04-25 16:07:22.961359,43,"int largestDifference(int[] a){
    for (int i = 1; i < a.length; i++) {
        if (a[i].compareTo(largest) > 0) {
            largest = a[i];
        }
    }  /* returns the largest difference of the items */
  
  
}"
435,1,1,4,1,2017-04-25 16:07:24.722144,43,"int largestDifference(int[] a){
    for (int i = 1; i < a.length; i++) {
        if (a[i].compareTo(largest) > 0) {
            largest = a[i];
        }
    }  /* returns the largest difference of the items */
  
  
}"
436,1,0,1,3,2017-04-25 16:07:27.451148,43,"int largestDifference(int[] a){
    for (int i = 1; i < a.length; i++) {
        if (a[i].compareTo(largest) > 0) {
            largest = a[i];
        }
    }  /* returns the largest difference of the items */
  
  
}"
437,1,1,1,1,2017-04-25 16:10:25.999433,43,"//import java.util.Arrays;
int largestDifference(int[] a){
  /* finds the largest difference */
  Arrays.sort(a);
  return a[a.length-1] - a[0];
}"
438,1,0,2,1,2017-04-25 16:10:28.241032,43,"//import java.util.Arrays;
int largestDifference(int[] a){
  /* finds the largest difference */
  Arrays.sort(a);
  return a[a.length-1] - a[0];
}"
439,1,0,1,2,2017-04-25 16:10:30.687569,43,"//import java.util.Arrays;
int largestDifference(int[] a){
  /* finds the largest difference */
  Arrays.sort(a);
  return a[a.length-1] - a[0];
}"
440,1,1,4,1,2017-04-25 16:10:33.604048,43,"//import java.util.Arrays;
int largestDifference(int[] a){
  /* finds the largest difference */
  Arrays.sort(a);
  return a[a.length-1] - a[0];
}"
441,1,0,4,1,2017-04-25 16:10:34.597609,43,"//import java.util.Arrays;
int largestDifference(int[] a){
  /* finds the largest difference */
  Arrays.sort(a);
  return a[a.length-1] - a[0];
}"
442,1,0,3,1,2017-04-25 16:10:51.494185,43,"//import java.util.Arrays;
int largestDifference(int[] a){
  /* finds the largest difference */
  Arrays.sort(a);
  return a[a.length-1] - a[0];
}"
443,1,1,2,1,2017-04-25 16:10:52.820661,43,"//import java.util.Arrays;
int largestDifference(int[] a){
  /* finds the largest difference */
  Arrays.sort(a);
  return a[a.length-1] - a[0];
}"
444,1,1,5,1,2017-04-25 16:10:53.797770,43,"//import java.util.Arrays;
int largestDifference(int[] a){
  /* finds the largest difference */
  Arrays.sort(a);
  return a[a.length-1] - a[0];
}"
445,2,1,5,1,2017-04-27 00:31:32.721595,46,"int Tax(Person P){
  
}"
446,2,0,4,1,2017-04-27 00:31:33.839918,46,"int Tax(Person P){
  
}"
447,2,0,2,1,2017-04-27 00:31:41.933789,46,"int Tax(Person P){
  
}"
448,2,0,5,1,2017-04-27 00:32:32.989987,46,"int Tax(Person P){
//Write a java method that takes a person and returns their tax as below  
//For employees, if salary < $10,000, 2% of salary, else 5%
}"
449,2,1,2,1,2017-04-27 00:32:34.590826,46,"int Tax(Person P){
//Write a java method that takes a person and returns their tax as below  
//For employees, if salary < $10,000, 2% of salary, else 5%
}"
450,2,1,1,1,2017-04-27 00:32:36.158508,46,"int Tax(Person P){
//Write a java method that takes a person and returns their tax as below  
//For employees, if salary < $10,000, 2% of salary, else 5%
}"
451,2,0,2,1,2017-04-27 00:32:37.183414,46,"int Tax(Person P){
//Write a java method that takes a person and returns their tax as below  
//For employees, if salary < $10,000, 2% of salary, else 5%
}"
452,2,0,1,1,2017-04-27 00:34:54.571722,46,"int Tax(Person P){
//Write a java method that takes a person and returns their tax as below  

}"
453,2,1,5,1,2017-04-27 00:34:55.345067,46,"int Tax(Person P){
//Write a java method that takes a person and returns their tax as below  

}"
454,2,0,3,1,2017-04-27 00:34:56.753431,46,"int Tax(Person P){
//Write a java method that takes a person and returns their tax as below  

}"
455,2,1,4,1,2017-04-27 00:35:54.947640,46,"int Tax(Person P){
//Write a java method that takes a person and returns their tax as below  

}"
456,2,0,2,1,2017-04-27 00:35:55.940407,46,"int Tax(Person P){
//Write a java method that takes a person and returns their tax as below  

}"
457,2,0,5,1,2017-04-27 00:35:57.425888,46,"int Tax(Person P){
//Write a java method that takes a person and returns their tax as below  

}"
458,2,1,2,1,2017-04-27 00:35:59.011164,46,"int Tax(Person P){
//Write a java method that takes a person and returns their tax as below  

}"
459,2,0,4,1,2017-04-27 00:36:02.332525,46,"int Tax(Person P){
//Write a java method that takes a person and returns their tax as below  

}"
460,1,1,5,3,2017-04-27 00:40:35.641751,46,"int DiffOfIntArray(int IA){
// Write a method that takes an integer array and returns the largest difference between its elements.
// For example, if array contains [7, 4, 1], the method should return 6 as the largest difference (7 - 1)  
  for(int i=0; i<IA.length; i++){
   
  }
}"
461,1,1,3,2,2017-04-27 00:40:38.405965,46,"int DiffOfIntArray(int IA){
// Write a method that takes an integer array and returns the largest difference between its elements.
// For example, if array contains [7, 4, 1], the method should return 6 as the largest difference (7 - 1)  
  for(int i=0; i<IA.length; i++){
   
  }
}"
462,1,1,4,4,2017-04-27 00:40:39.234423,46,"int DiffOfIntArray(int IA){
// Write a method that takes an integer array and returns the largest difference between its elements.
// For example, if array contains [7, 4, 1], the method should return 6 as the largest difference (7 - 1)  
  for(int i=0; i<IA.length; i++){
   
  }
}"
463,1,0,1,4,2017-04-27 00:40:47.467167,46,"int DiffOfIntArray(int IA){
// Write a method that takes an integer array and returns the largest difference between its elements.
// For example, if array contains [7, 4, 1], the method should return 6 as the largest difference (7 - 1)  
  for(int i=0; i<IA.length; i++){
   
  }
}"
464,1,0,5,2,2017-04-27 00:40:49.304941,46,"int DiffOfIntArray(int IA){
// Write a method that takes an integer array and returns the largest difference between its elements.
// For example, if array contains [7, 4, 1], the method should return 6 as the largest difference (7 - 1)  
  for(int i=0; i<IA.length; i++){
   
  }
}"
465,1,0,2,5,2017-04-27 00:40:55.056920,46,"int DiffOfIntArray(int IA){
// Write a method that takes an integer array and returns the largest difference between its elements.
// For example, if array contains [7, 4, 1], the method should return 6 as the largest difference (7 - 1)  
  for(int i=0; i<IA.length; i++){
   
  }
}"
466,1,0,3,2,2017-04-27 00:41:18.257799,46,"int DiffOfIntArray(int IA){
// Write a method that takes an integer array and returns the largest difference between its elements.
// For example, if array contains [7, 4, 1], the method should return 6 as the largest difference (7 - 1)  
  for(int i=0; i<IA.length; i++){
   
  }
}"
467,1,0,5,2,2017-04-27 00:41:19.051060,46,"int DiffOfIntArray(int IA){
// Write a method that takes an integer array and returns the largest difference between its elements.
// For example, if array contains [7, 4, 1], the method should return 6 as the largest difference (7 - 1)  
  for(int i=0; i<IA.length; i++){
   
  }
}"
468,1,1,1,2,2017-04-27 00:41:20.582139,46,"int DiffOfIntArray(int IA){
// Write a method that takes an integer array and returns the largest difference between its elements.
// For example, if array contains [7, 4, 1], the method should return 6 as the largest difference (7 - 1)  
  for(int i=0; i<IA.length; i++){
   
  }
}"
469,1,1,3,2,2017-04-27 00:41:22.158501,46,"int DiffOfIntArray(int IA){
// Write a method that takes an integer array and returns the largest difference between its elements.
// For example, if array contains [7, 4, 1], the method should return 6 as the largest difference (7 - 1)  
  for(int i=0; i<IA.length; i++){
   
  }
}"
470,1,1,5,3,2017-04-27 00:41:23.560679,46,"int DiffOfIntArray(int IA){
// Write a method that takes an integer array and returns the largest difference between its elements.
// For example, if array contains [7, 4, 1], the method should return 6 as the largest difference (7 - 1)  
  for(int i=0; i<IA.length; i++){
   
  }
}"
471,1,0,1,3,2017-04-27 00:41:25.954557,46,"int DiffOfIntArray(int IA){
// Write a method that takes an integer array and returns the largest difference between its elements.
// For example, if array contains [7, 4, 1], the method should return 6 as the largest difference (7 - 1)  
  for(int i=0; i<IA.length; i++){
   
  }
}"
472,1,1,1,3,2017-04-27 00:41:46.814976,46,"int DiffOfIntArray(int[] IA){
// Write a method that takes an integer array and returns the largest difference between its elements.
// For example, if array contains [7, 4, 1], the method should return 6 as the largest difference (7 - 1)  
  for(int i=0; i<IA.length; i++){
   
  }
}"
473,1,1,4,4,2017-04-27 00:41:49.479661,46,"int DiffOfIntArray(int[] IA){
// Write a method that takes an integer array and returns the largest difference between its elements.
// For example, if array contains [7, 4, 1], the method should return 6 as the largest difference (7 - 1)  
  for(int i=0; i<IA.length; i++){
   
  }
}"
474,2,1,2,1,2017-04-27 23:56:42.893757,48,"public double getTax(Person person) {
  
}"
475,2,0,3,3,2017-04-27 23:57:33.803049,48,"public double getTax(Person person) {
  
}"
476,2,1,3,1,2017-04-27 23:59:31.107081,48,"public double getTax(Person person) {
  // Need to check for coercive type
}"
477,2,1,5,3,2017-04-28 00:03:53.580352,48,"public double getTax(Object person) {
  // How to establish if something is of an extended type
  Employee employee = (Employee) person;
}"
478,2,1,2,2,2017-04-28 00:04:04.920075,48,"public double getTax(Object person) {
  // How to establish if something is of an extended type
  Employee employee = (Employee) person;
}"
479,2,1,5,1,2017-04-28 00:05:26.753572,48,"public double getTax(Object person) {
  double tax = 0;
  // How to establish if something is of an extended type
  if (person instanceof Employee) {

  }
}"
480,2,0,1,1,2017-04-28 00:05:35.942861,48,"public double getTax(Object person) {
  double tax = 0;
  // How to establish if something is of an extended type
  if (person instanceof Employee) {

  }
}"
481,2,1,4,2,2017-04-28 00:08:33.075821,48,"public double getTax(Object person) {
  double tax = 0;
  // How to establish if something is of an extended type
  if (person instanceof Employee) {
	int salary = person.getSalary();
    if (salary < 10000) {
      tax = salary * .02;
    } else {
      tax = salary * .05;
    }
  }
  // What if person is not of any of these types?
}"
482,2,0,5,3,2017-04-28 00:12:26.024576,48,"public double getTax(Object person) {
  double tax = 0;
  // How to establish if something is of an extended type
  if (person instanceof Employee) {
	double salary = person.getSalary();
    if (salary == null) return -1;
    if (salary < 10000) {
      tax = salary * .02;
    } else {
      tax = salary * .05;
    }
  } else if (person instanceof BusinessOwner) {
    double profit = person.getProfit();
    if (profit == null) return -1;
    else tax = profit * .1;
  }
  // What if person is not of any of these types?
  // How to throw an error?
}"
483,2,1,2,4,2017-04-28 00:12:41.991623,48,"public double getTax(Object person) {
  double tax = 0;
  // How to establish if something is of an extended type
  if (person instanceof Employee) {
	double salary = person.getSalary();
    if (salary == null) return -1;
    if (salary < 10000) {
      tax = salary * .02;
    } else {
      tax = salary * .05;
    }
  } else if (person instanceof BusinessOwner) {
    double profit = person.getProfit();
    if (profit == null) return -1;
    else tax = profit * .1;
  }
  // What if person is not of any of these types?
  // How to throw an error?
}"
484,2,0,1,1,2017-04-28 00:17:03.174477,48,"public double getTax(Object person) {
  double tax = 0;
  // How to establish if something is of an extended type
  if (person instanceof Employee) {
	double salary = person.getSalary();
    if (salary == null) throw new Exception();
    if (salary < 10000) {
      tax = salary * .02;
    } else {
      tax = salary * .05;
    }
  } else if (person instanceof BusinessOwner) {
    double profit = person.getProfit();
    if (profit == null) throw new Exception();
    else tax = profit * .1;
  } else if (person instanceof Veteran) {
    // How to check if a string is null
    // See if a returned string is not null
    String veteran_id;
  }
  // What if person is not of any of these types?
  // How to throw an error?
}"
485,2,1,5,4,2017-04-28 00:18:37.496661,48,"public double getTax(Object person) {
  double tax = 0;
  // How to establish if something is of an extended type
  if (person instanceof Employee) {
	double salary = person.getSalary();
    if (salary == null) throw new Exception();
    if (salary < 10000) {
      tax = salary * .02;
    } else {
      tax = salary * .05;
    }
  } else if (person instanceof BusinessOwner) {
    double profit = person.getProfit();
    if (profit == null) throw new Exception();
    else tax = profit * .1;
  } else if (person instanceof Veteran) {
    // How to check if a string is null
    // See if a returned string is not null
    String id = person.veteran_id;
    if (id.equals(null)) throw new Exception();
  }
  // What if person is not of any of these types?
  // How to throw an error?
}"
486,2,1,4,1,2017-04-28 00:19:38.051567,48,"public double getTax(Object person) {
  double tax = 0;
  // How to establish if something is of an extended type
  if (person instanceof Employee) {
	double salary = person.getSalary();
    if (salary == null) throw new Exception();
    if (salary < 10000) {
      tax = salary * .02;
    } else {
      tax = salary * .05;
    }
  } else if (person instanceof BusinessOwner) {
    double profit = person.getProfit();
    if (profit == null) throw new Exception();
    else tax = profit * .1;
  } else if (person instanceof Veteran) {
    // How to check if a string is null
    // See if a returned string is not null
    String id = person.veteran_id;
    if (id == null) throw new Exception();
    else tax = 0;
  } 
  // What if person is not of any of these types?
  // How to throw an error?
  else {
    throw new Exception();
  } return tax;
}"
487,2,1,1,2,2017-04-28 00:20:40.775626,48,"/*
* Takes a person and returns their tax as below:
* 1. For employees, if salary < $10,000, 2% of salary, else 5%
* 2. For business owners, 10% of their profit
* 3. 0 for veterans
*/
public double getTax(Object person) {
  double tax = 0;
  // How to establish if something is of an extended type
  if (person instanceof Employee) {
	double salary = person.getSalary();
    if (salary == null) throw new Exception();
    if (salary < 10000) {
      tax = salary * .02;
    } else {
      tax = salary * .05;
    }
  } else if (person instanceof BusinessOwner) {
    double profit = person.getProfit();
    if (profit == null) throw new Exception();
    else tax = profit * .1;
  } else if (person instanceof Veteran) {
    // How to check if a string is null
    // See if a returned string is not null
    String id = person.veteran_id;
    if (id == null) throw new Exception();
    else tax = 0;
  } 
  // What if person is not of any of these types?
  // How to throw an error?
  else {
    throw new Exception();
  } return tax;
}"
488,2,0,4,1,2017-04-28 00:20:49.726615,48,"/*
* Takes a person and returns their tax as below:
* 1. For employees, if salary < $10,000, 2% of salary, else 5%
* 2. For business owners, 10% of their profit
* 3. 0 for veterans
*/
public double getTax(Object person) {
  double tax = 0;
  // How to establish if something is of an extended type
  if (person instanceof Employee) {
	double salary = person.getSalary();
    if (salary == null) throw new Exception();
    if (salary < 10000) {
      tax = salary * .02;
    } else {
      tax = salary * .05;
    }
  } else if (person instanceof BusinessOwner) {
    double profit = person.getProfit();
    if (profit == null) throw new Exception();
    else tax = profit * .1;
  } else if (person instanceof Veteran) {
    // How to check if a string is null
    // See if a returned string is not null
    String id = person.veteran_id;
    if (id == null) throw new Exception();
    else tax = 0;
  } 
  // What if person is not of any of these types?
  // How to throw an error?
  else {
    throw new Exception();
  } return tax;
}"
489,2,0,5,2,2017-04-28 00:21:01.110091,48,"/*
* Takes a person and returns their tax as below:
* 1. For employees, if salary < $10,000, 2% of salary, else 5%
* 2. For business owners, 10% of their profit
* 3. 0 for veterans
*/
public double getTax(Object person) {
  double tax = 0;
  // How to establish if something is of an extended type
  if (person instanceof Employee) {
	double salary = person.getSalary();
    if (salary == null) throw new Exception();
    if (salary < 10000) {
      tax = salary * .02;
    } else {
      tax = salary * .05;
    }
  } else if (person instanceof BusinessOwner) {
    double profit = person.getProfit();
    if (profit == null) throw new Exception();
    else tax = profit * .1;
  } else if (person instanceof Veteran) {
    // How to check if a string is null
    // See if a returned string is not null
    String id = person.veteran_id;
    if (id == null) throw new Exception();
    else tax = 0;
  } 
  // What if person is not of any of these types?
  // How to throw an error?
  else {
    throw new Exception();
  } return tax;
}"
490,2,1,3,1,2017-04-28 00:21:40.757825,48,"/*
* Takes a person and returns their tax as below:
* 1. For employees, if salary < $10,000, 2% of salary, else 5%
* 2. For business owners, 10% of their profit
* 3. 0 for veterans
*/
public double getTax(Object person) {
  double tax = 0;
  // How to establish if something is of an extended type
  if (person instanceof Employee) {
	double salary = person.getSalary();
    if (salary == null) throw new Exception();
    if (salary < 10000) {
      tax = salary * .02;
    } else {
      tax = salary * .05;
    }
  } else if (person instanceof BusinessOwner) {
    double profit = person.getProfit();
    if (profit == null) throw new Exception();
    else tax = profit * .1;
  } else if (person instanceof Veteran) {
    // How to check if a string is null
    // See if a returned string is not null
    String id = person.veteran_id;
    if (id == null) throw new Exception();
    else tax = 0;
  } 
  // What if person is not of any of these types?
  // How to throw an error?
  else {
    throw new Exception();
  } 
  // Return the final result, assuming an exception has not 
  // been thrown
  return tax;
}"
491,1,0,1,4,2017-04-28 00:24:07.230639,48,"/*
* Write a method that takes an integer array and 
* returns the largest difference between its elements
*/
public int getDifference(int[] array1) {
  
}"
492,1,0,4,2,2017-04-28 00:24:08.926301,48,"/*
* Write a method that takes an integer array and 
* returns the largest difference between its elements
*/
public int getDifference(int[] array1) {
  
}"
493,1,0,2,1,2017-04-28 00:25:00.784602,48,"/*
* Write a method that takes an integer array and 
* returns the largest difference between its elements
*/
public int getDifference(int[] array1) {
  
}"
494,1,1,2,1,2017-04-28 00:25:08.852627,48,"/*
* Write a method that takes an integer array and 
* returns the largest difference between its elements
*/
public int getDifference(int[] array1) {
  
}"
495,1,1,1,1,2017-04-28 00:25:14.655209,48,"/*
* Write a method that takes an integer array and 
* returns the largest difference between its elements
*/
public int getDifference(int[] array1) {
  
}"
496,1,1,4,1,2017-04-28 00:25:29.389752,48,"/*
* Write a method that takes an integer array and 
* returns the largest difference between its elements
*/
public int getDifference(int[] array1) {
  
}"
497,1,1,1,1,2017-04-28 00:27:47.003718,48,"/*
* Write a method that takes an integer array and 
* returns the largest difference between its elements
*/
public int getDifference(int[] array1) {
  int largest = array1[0];
  int smallest = array1[0];
  for (int i = 0; i < array1.length; i++) {
    if (a[i].compareTo(largest) > 0) {
      largest = a[i];
    } else if (a[i].compareTo(smallest) < 0) {
      smallest = a[i];
    }
  }
}"
498,1,0,2,4,2017-04-28 00:28:01.307381,48,"/*
* Write a method that takes an integer array and 
* returns the largest difference between its elements
*/
public int getDifference(int[] array1) {
  int largest = array1[0];
  int smallest = array1[0];
  for (int i = 0; i < array1.length; i++) {
    if (a[i].compareTo(largest) > 0) {
      largest = a[i];
    } else if (a[i].compareTo(smallest) < 0) {
      smallest = a[i];
    }
  }
}"
499,1,1,3,2,2017-04-28 00:28:12.969952,48,"/*
* Write a method that takes an integer array and 
* returns the largest difference between its elements
*/
public int getDifference(int[] array1) {
  int largest = array1[0];
  int smallest = array1[0];
  for (int i = 0; i < array1.length; i++) {
    if (a[i].compareTo(largest) > 0) {
      largest = a[i];
    } else if (a[i].compareTo(smallest) < 0) {
      smallest = a[i];
    }
  }
}"
500,1,0,5,3,2017-04-28 00:28:32.662546,48,"/*
* Write a method that takes an integer array and 
* returns the largest difference between its elements
*/
public int getDifference(int[] array1) {
  int largest = array1[0];
  int smallest = array1[0];
  for (int i = 0; i < array1.length; i++) {
    if (a[i].compareTo(largest) > 0) {
      largest = a[i];
    } else if (a[i].compareTo(smallest) < 0) {
      smallest = a[i];
    }
  }
}"
501,1,0,4,3,2017-04-28 00:29:05.314520,48,"/*
* Write a method that takes an integer array and 
* returns the largest difference between its elements
*/
public int getDifference(int[] array1) {
  int largest = array1[0];
  int smallest = array1[0];
  for (int i = 0; i < array1.length; i++) {
    if (a[i].compareTo(largest) > 0) {
      largest = a[i];
    } else if (a[i].compareTo(smallest) < 0) {
      smallest = a[i];
    }
  }
}"
502,1,1,4,1,2017-04-28 00:29:59.345832,48,"/*
* Write a method that takes an integer array and 
* returns the largest difference between its elements
*/
public int getDifference(int[] array1) {
  int largest = array1[0];
  int smallest = array1[0];
  for (int i = 0; i < array1.length; i++) {
    if (a[i].compareTo(largest) > 0) {
      largest = a[i];
    } else if (a[i].compareTo(smallest) < 0) {
      smallest = a[i];
    }
  } return largest - smallest;
}"
503,1,1,5,1,2017-04-28 00:30:05.725226,48,"/*
* Write a method that takes an integer array and 
* returns the largest difference between its elements
*/
public int getDifference(int[] array1) {
  int largest = array1[0];
  int smallest = array1[0];
  for (int i = 0; i < array1.length; i++) {
    if (a[i].compareTo(largest) > 0) {
      largest = a[i];
    } else if (a[i].compareTo(smallest) < 0) {
      smallest = a[i];
    }
  } return largest - smallest;
}"
504,1,1,2,1,2017-04-28 00:30:10.815938,48,"/*
* Write a method that takes an integer array and 
* returns the largest difference between its elements
*/
public int getDifference(int[] array1) {
  int largest = array1[0];
  int smallest = array1[0];
  for (int i = 0; i < array1.length; i++) {
    if (a[i].compareTo(largest) > 0) {
      largest = a[i];
    } else if (a[i].compareTo(smallest) < 0) {
      smallest = a[i];
    }
  } return largest - smallest;
}"
505,1,0,5,3,2017-04-28 00:30:50.699003,48,"/*
* Write a method that takes an integer array and 
* returns the largest difference between its elements
*/
public int getDifference(int[] array1) {
  int largest = array1[0];
  int smallest = array1[0];
  for (int i = 0; i < array1.length; i++) {
    if (a[i].compareTo(largest) > 0) {
      largest = a[i];
    } else if (a[i].compareTo(smallest) < 0) {
      smallest = a[i];
    }
  } return largest - smallest;
}"
506,1,1,5,1,2017-04-28 02:51:41.005504,49,"public int returnLargestDifferenceBetweenElements(int[] array){
  
}"
507,1,1,3,1,2017-04-28 02:51:41.986150,49,"public int returnLargestDifferenceBetweenElements(int[] array){
  
}"
508,1,0,3,2,2017-04-28 02:51:49.052242,49,"public int returnLargestDifferenceBetweenElements(int[] array){
  
}"
509,1,0,2,4,2017-04-28 02:52:13.440120,49,"public int returnLargestDifferenceBetweenElements(int[] array){
  
}"
510,1,0,3,4,2017-04-28 02:53:08.691845,49,"public int returnLargestDifferenceBetweenElements(int[] array){

  //Get smallest value
  
}"
511,1,0,2,4,2017-04-28 02:53:27.985862,49,"public int returnLargestDifferenceBetweenElements(int[] array){

  //Get smallest value
  
}"
512,1,1,4,1,2017-04-28 02:56:18.077591,49,"public int returnLargestDifferenceBetweenElements(int[] array){
  //Get largest value
    int largestValue = array[0];
    for (int i = 1; i < array.length; i++) {
        if (array[i] > largestValue) {
            largestValue = array[i];
        }
    }

    int smallestValue = array[0];
    for (int i = 1; i < array.length; i++) {
        if (array[i] < smallestValue) {
            smallestValue = array[i];
        }
    }
  
  //Return the difference
}"
513,1,1,1,1,2017-04-28 02:56:23.273812,49,"public int returnLargestDifferenceBetweenElements(int[] array){
  //Get largest value
    int largestValue = array[0];
    for (int i = 1; i < array.length; i++) {
        if (array[i] > largestValue) {
            largestValue = array[i];
        }
    }

    int smallestValue = array[0];
    for (int i = 1; i < array.length; i++) {
        if (array[i] < smallestValue) {
            smallestValue = array[i];
        }
    }
  
  //Return the difference
}"
514,1,0,5,3,2017-04-28 02:58:22.682248,49,"public int returnLargestDifferenceBetweenElements(int[] array){
  //Get largest value
    int largestValue = array[0];
    for (int i = 1; i < array.length; i++) {
        if (array[i] > largestValue) {
            largestValue = array[i];
        }
    }
  
  //Get smallest value
    int smallestValue = array[0];
    for (int i = 1; i < array.length; i++) {
        if (array[i] < smallestValue) {
            smallestValue = array[i];
        }
    }
  
  //Return the difference
  return largestValue - smallestValue;
}"
515,1,1,5,2,2017-04-28 02:58:28.417339,49,"public int returnLargestDifferenceBetweenElements(int[] array){
  //Get largest value
    int largestValue = array[0];
    for (int i = 1; i < array.length; i++) {
        if (array[i] > largestValue) {
            largestValue = array[i];
        }
    }
  
  //Get smallest value
    int smallestValue = array[0];
    for (int i = 1; i < array.length; i++) {
        if (array[i] < smallestValue) {
            smallestValue = array[i];
        }
    }
  
  //Return the difference
  return largestValue - smallestValue;
}"
516,1,1,1,1,2017-04-28 02:58:29.351400,49,"public int returnLargestDifferenceBetweenElements(int[] array){
  //Get largest value
    int largestValue = array[0];
    for (int i = 1; i < array.length; i++) {
        if (array[i] > largestValue) {
            largestValue = array[i];
        }
    }
  
  //Get smallest value
    int smallestValue = array[0];
    for (int i = 1; i < array.length; i++) {
        if (array[i] < smallestValue) {
            smallestValue = array[i];
        }
    }
  
  //Return the difference
  return largestValue - smallestValue;
}"
